type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct
impedance,2008-05-09 11:53:10,24,B0005,311,312,00312.csv,,0.05667203462955093,0.08291573296417665
discharge,2008-05-09 12:25:07,24,B0005,312,313,00313.csv,1.605818899130659,,
impedance,2008-05-09 13:19:35,24,B0005,313,314,00314.csv,,0.058223361510524915,0.07615092115486195
charge,2008-05-09 17:26:51,24,B0005,314,315,00315.csv,,,
discharge,2008-05-09 20:28:09,24,B0005,315,316,00316.csv,1.5638491446744425,,
impedance,2008-05-09 21:21:03,24,B0005,316,317,00317.csv,,0.057798377106990255,0.07518971733166918
charge,2008-05-09 21:53:00,24,B0005,317,318,00318.csv,,,
impedance,2008-05-10 00:49:59,24,B0005,318,319,00319.csv,,0.05869361561103209,0.08099673983388944
discharge,2008-05-10 01:21:56,24,B0005,319,320,00320.csv,1.5480915247767786,,
impedance,2008-05-10 02:14:42,24,B0005,320,321,00321.csv,,0.0581005359089264,0.07604639902387582
charge,2008-05-10 02:46:38,24,B0005,321,322,00322.csv,,,
impedance,2008-05-10 05:46:15,24,B0005,322,323,00323.csv,,0.05687355099054793,0.08079234772463807
discharge,2008-05-10 06:18:12,24,B0005,323,324,00324.csv,1.5323755631868592,,
impedance,2008-05-10 07:10:49,24,B0005,324,325,00325.csv,,0.057819391216989646,0.07620792252066097
charge,2008-05-10 07:42:46,24,B0005,325,326,00326.csv,,,
impedance,2008-05-10 10:44:07,24,B0005,326,327,00327.csv,,0.058401226760293384,0.0816166339541188
discharge,2008-05-10 11:16:04,24,B0005,327,328,00328.csv,1.5269528268489705,,
impedance,2008-05-10 12:08:32,24,B0005,328,329,00329.csv,,0.05729597585562558,0.07603115808018222
charge,2008-05-10 12:40:29,24,B0005,329,330,00330.csv,,,
impedance,2008-05-10 15:39:59,24,B0005,330,331,00331.csv,,0.05713926164978321,0.08203042743610463
discharge,2008-05-10 16:11:56,24,B0005,331,332,00332.csv,1.5169573017136326,,
impedance,2008-05-10 17:04:16,24,B0005,332,333,00333.csv,,0.057011915661303356,0.07793753101024108
charge,2008-05-10 17:36:13,24,B0005,333,334,00334.csv,,,
impedance,2008-05-10 20:35:57,24,B0005,334,335,00335.csv,,0.056846750542401,0.08430934905296765
discharge,2008-05-10 21:07:54,24,B0005,335,336,00336.csv,1.5118975960142693,,
impedance,2008-05-10 22:00:05,24,B0005,336,337,00337.csv,,0.05739160457574554,0.07732083011265528
charge,2008-05-10 22:32:02,24,B0005,337,338,00338.csv,,,
impedance,2008-05-11 01:33:24,24,B0005,338,339,00339.csv,,0.05971458306876328,0.08128077873787101
discharge,2008-05-11 02:05:21,24,B0005,339,340,00340.csv,1.5065638960681105,,
impedance,2008-05-11 02:57:32,24,B0005,340,341,00341.csv,,0.05669401159445664,0.07756322518442982
charge,2008-05-11 03:29:30,24,B0005,341,342,00342.csv,,,
impedance,2008-05-11 06:23:30,24,B0005,342,343,00343.csv,,0.057876489486257204,0.0827621596207595
discharge,2008-05-11 06:55:27,24,B0005,343,344,00344.csv,1.5015453526671363,,
impedance,2008-05-11 07:47:30,24,B0005,344,345,00345.csv,,0.05711363659055292,0.07889973426640497
charge,2008-05-11 08:19:27,24,B0005,345,346,00346.csv,,,
impedance,2008-05-11 11:20:49,24,B0005,346,347,00347.csv,,0.057106052592570886,0.08389339159553517
discharge,2008-05-11 11:52:47,24,B0005,347,348,00348.csv,1.4908444050400238,,
impedance,2008-05-11 12:44:40,24,B0005,348,349,00349.csv,,0.058410674041032944,0.07787942798165798
charge,2008-05-11 13:16:38,24,B0005,349,350,00350.csv,,,
impedance,2008-05-11 16:18:00,24,B0005,350,351,00351.csv,,0.05832440115222774,0.0823356083860003
discharge,2008-05-11 16:49:58,24,B0005,351,352,00352.csv,1.485868384561201,,
impedance,2008-05-11 17:41:53,24,B0005,352,353,00353.csv,,0.057206589538471034,0.07814181670188959
charge,2008-05-11 18:13:51,24,B0005,353,354,00354.csv,,,
impedance,2008-05-11 21:15:14,24,B0005,354,355,00355.csv,,0.05853988727737317,0.08259957408588693
discharge,2008-05-11 21:47:12,24,B0005,355,356,00356.csv,1.480413677976106,,
impedance,2008-05-11 22:38:57,24,B0005,356,357,00357.csv,,0.0568695950036647,0.07851971117292988
charge,2008-05-11 23:10:55,24,B0005,357,358,00358.csv,,,
impedance,2008-05-12 02:05:00,24,B0005,358,359,00359.csv,,0.057610002271573896,0.08361769407052744
discharge,2008-05-12 02:36:58,24,B0005,359,360,00360.csv,1.4752095869031632,,
impedance,2008-05-12 03:28:34,24,B0005,360,361,00361.csv,,0.05758927754908643,0.07858483851402417
charge,2008-05-12 04:00:32,24,B0005,361,362,00362.csv,,,
impedance,2008-05-12 12:24:36,24,B0005,362,363,00363.csv,,0.05687744083786221,0.08453629957179691
discharge,2008-05-12 12:56:34,24,B0005,363,364,00364.csv,1.4859035988304024,,
impedance,2008-05-12 13:48:19,24,B0005,364,365,00365.csv,,0.05841225795718409,0.07816622903600336
charge,2008-05-12 16:11:11,24,B0005,365,366,00366.csv,,,
discharge,2008-05-12 18:59:59,24,B0005,366,367,00367.csv,1.4960918298136696,,
impedance,2008-05-12 19:51:52,24,B0005,367,368,00368.csv,,0.058982855797460765,0.07840869791471827
charge,2008-05-12 20:23:51,24,B0005,368,369,00369.csv,,,
impedance,2008-05-12 23:21:19,24,B0005,369,370,00370.csv,,0.06019789084807145,0.08377346645248043
discharge,2008-05-12 23:53:17,24,B0005,370,371,00371.csv,1.4808005946928984,,
impedance,2008-05-13 00:44:53,24,B0005,371,372,00372.csv,,0.05843281496253658,0.07878612106344238
charge,2008-05-13 01:16:51,24,B0005,372,373,00373.csv,,,
impedance,2008-05-13 04:03:26,24,B0005,373,374,00374.csv,,0.05988352416265757,0.08361156763608181
discharge,2008-05-13 04:35:25,24,B0005,374,375,00375.csv,1.4697543268466824,,
impedance,2008-05-13 05:26:51,24,B0005,375,376,00376.csv,,0.06081675929565647,0.08038388778322308
charge,2008-05-13 05:58:50,24,B0005,376,377,00377.csv,,,
impedance,2008-05-13 08:52:05,24,B0005,377,378,00378.csv,,0.058875120497055886,0.08370562422038381
discharge,2008-05-13 09:24:04,24,B0005,378,379,00379.csv,1.4539012274845928,,
impedance,2008-05-13 10:15:02,24,B0005,379,380,00380.csv,,0.058641305762534054,0.07856327599613487
charge,2008-05-13 10:47:01,24,B0005,380,381,00381.csv,,,
impedance,2008-05-13 13:48:25,24,B0005,381,382,00382.csv,,0.05844518592952695,0.0843513765148262
discharge,2008-05-13 14:20:24,24,B0005,382,383,00383.csv,1.4541462067235693,,
impedance,2008-05-13 15:11:42,24,B0005,383,384,00384.csv,,0.05925711282693887,0.08002743252583437
charge,2008-05-13 15:43:41,24,B0005,384,385,00385.csv,,,
impedance,2008-05-13 18:32:21,24,B0005,385,386,00386.csv,,0.06055121054997781,0.08328051476741821
discharge,2008-05-13 19:04:20,24,B0005,386,387,00387.csv,1.455023751906683,,
impedance,2008-05-13 19:55:29,24,B0005,387,388,00388.csv,,0.05877801771423867,0.07918337546950212
charge,2008-05-13 20:27:29,24,B0005,388,389,00389.csv,,,
impedance,2008-05-13 23:27:26,24,B0005,389,390,00390.csv,,0.05995025589217596,0.0831904359131708
discharge,2008-05-13 23:59:26,24,B0005,390,391,00391.csv,1.449042163761236,,
impedance,2008-05-14 00:50:35,24,B0005,391,392,00392.csv,,0.05835227769750316,0.07964710418735362
charge,2008-05-14 01:22:34,24,B0005,392,393,00393.csv,,,
impedance,2008-05-14 04:23:57,24,B0005,393,394,00394.csv,,0.05956501303684226,0.08487011380929321
discharge,2008-05-14 04:55:57,24,B0005,394,395,00395.csv,1.4386709371480566,,
impedance,2008-05-14 05:46:58,24,B0005,395,396,00396.csv,,0.058938187317504366,0.07953792065559018
charge,2008-05-14 06:18:57,24,B0005,396,397,00397.csv,,,
impedance,2008-05-14 09:20:22,24,B0005,397,398,00398.csv,,0.059853349010250065,0.08473917663733575
discharge,2008-05-14 09:52:22,24,B0005,398,399,00399.csv,1.433445432156979,,
impedance,2008-05-14 10:43:12,24,B0005,399,400,00400.csv,,0.0584896827626018,0.07964370546866237
charge,2008-05-14 11:15:12,24,B0005,400,401,00401.csv,,,
impedance,2008-05-14 14:03:22,24,B0005,401,402,00402.csv,,0.05874548029308314,0.08711721350349075
discharge,2008-05-14 14:35:22,24,B0005,402,403,00403.csv,1.4333958900838095,,
impedance,2008-05-14 15:26:13,24,B0005,403,404,00404.csv,,0.06134060755888107,0.07733665024296885
charge,2008-05-14 15:58:13,24,B0005,404,405,00405.csv,,,
impedance,2008-05-14 18:59:38,24,B0005,405,406,00406.csv,,0.06083767084489383,0.08490902777488013
discharge,2008-05-14 19:31:39,24,B0005,406,407,00407.csv,1.42806487344776,,
impedance,2008-05-14 20:22:30,24,B0005,407,408,00408.csv,,0.05834271794334396,0.07994246159333938
charge,2008-05-14 20:54:30,24,B0005,408,409,00409.csv,,,
impedance,2008-05-14 23:55:55,24,B0005,409,410,00410.csv,,0.05993762786815949,0.08479950183605617
discharge,2008-05-15 00:27:55,24,B0005,410,411,00411.csv,1.4229203181741186,,
impedance,2008-05-15 01:18:37,24,B0005,411,412,00412.csv,,0.05979534226516758,0.07964682734703848
charge,2008-05-15 01:50:38,24,B0005,412,413,00413.csv,,,
impedance,2008-05-15 04:52:04,24,B0005,413,414,00414.csv,,0.05959588691816853,0.08518775171680287
discharge,2008-05-15 05:24:04,24,B0005,414,415,00415.csv,1.417429032731308,,
impedance,2008-05-15 06:14:38,24,B0005,415,416,00416.csv,,0.05920398197966059,0.08007181105183933
charge,2008-05-15 06:46:38,24,B0005,416,417,00417.csv,,,
impedance,2008-05-15 09:48:03,24,B0005,417,418,00418.csv,,0.058400743519397356,0.08632938236969102
discharge,2008-05-15 10:20:03,24,B0005,418,419,00419.csv,1.412409228794446,,
impedance,2008-05-15 11:10:28,24,B0005,419,420,00420.csv,,0.06134389439332634,0.07989290542746168
charge,2008-05-15 11:42:28,24,B0005,420,421,00421.csv,,,
impedance,2008-05-15 14:38:58,24,B0005,421,422,00422.csv,,0.06260506440345279,0.08502111899525971
discharge,2008-05-15 15:10:59,24,B0005,422,423,00423.csv,1.412578792940193,,
impedance,2008-05-15 16:01:23,24,B0005,423,424,00424.csv,,0.05881986188457543,0.07914854798469835
charge,2008-05-15 16:33:24,24,B0005,424,425,00425.csv,,,
impedance,2008-05-15 19:24:46,24,B0005,425,426,00426.csv,,0.06115195391732467,0.08485577620272611
discharge,2008-05-15 19:56:47,24,B0005,426,427,00427.csv,1.4075983731469897,,
impedance,2008-05-15 20:47:12,24,B0005,427,428,00428.csv,,0.060462461899175826,0.08092668356466791
charge,2008-05-15 21:19:13,24,B0005,428,429,00429.csv,,,
impedance,2008-05-16 00:09:33,24,B0005,429,430,00430.csv,,0.059630601199984506,0.0850345675980089
discharge,2008-05-16 16:54:59,24,B0005,430,431,00431.csv,1.4333920485221476,,
charge,2008-05-16 18:43:58,24,B0005,431,432,00432.csv,,,
discharge,2008-05-16 21:37:39,24,B0005,432,433,00433.csv,1.4382550176792908,,
impedance,2008-05-16 22:28:31,24,B0005,433,434,00434.csv,,0.06160738568225919,0.08020127504914304
charge,2008-05-16 23:00:32,24,B0005,434,435,00435.csv,,,
impedance,2008-05-17 02:00:12,24,B0005,435,436,00436.csv,,0.060986669920577066,0.08583976882422588
discharge,2008-05-17 02:32:13,24,B0005,436,437,00437.csv,1.4173547174485526,,
impedance,2008-05-17 03:22:47,24,B0005,437,438,00438.csv,,0.060802701783849895,0.08185255727094856
charge,2008-05-17 03:54:49,24,B0005,438,439,00439.csv,,,
impedance,2008-05-17 06:53:18,24,B0005,439,440,00440.csv,,0.06100425704109886,0.08588436114872877
discharge,2008-05-17 07:25:19,24,B0005,440,441,00441.csv,1.406981663677643,,
impedance,2008-05-17 08:15:45,24,B0005,441,442,00442.csv,,0.06147075614169803,0.08170752156365965
charge,2008-05-17 08:47:46,24,B0005,442,443,00443.csv,,,
impedance,2008-05-17 11:49:14,24,B0005,443,444,00444.csv,,0.06232914782727364,0.08822161138920462
discharge,2008-05-17 12:21:15,24,B0005,444,445,00445.csv,1.4012037783587625,,
impedance,2008-05-17 13:11:30,24,B0005,445,446,00446.csv,,0.062141039518508724,0.08177099146255969
charge,2008-05-17 13:43:32,24,B0005,446,447,00447.csv,,,
impedance,2008-05-17 16:43:35,24,B0005,447,448,00448.csv,,0.061502762788551504,0.0872699062901812
discharge,2008-05-17 17:15:37,24,B0005,448,449,00449.csv,1.3967008232726328,,
impedance,2008-05-17 18:05:53,24,B0005,449,450,00450.csv,,0.059631149799839814,0.08257600572707498
charge,2008-05-17 18:37:55,24,B0005,450,451,00451.csv,,,
impedance,2008-05-17 21:38:49,24,B0005,451,452,00452.csv,,0.06141907994833745,0.08720378292525818
discharge,2008-05-17 22:10:51,24,B0005,452,453,00453.csv,1.391284788852726,,
impedance,2008-05-17 23:00:48,24,B0005,453,454,00454.csv,,0.061083512551729904,0.08239994758407483
charge,2008-05-17 23:32:50,24,B0005,454,455,00455.csv,,,
impedance,2008-05-18 02:33:17,24,B0005,455,456,00456.csv,,0.06121665145307191,0.0872819262712242
discharge,2008-05-18 03:05:19,24,B0005,456,457,00457.csv,1.3862287677978349,,
impedance,2008-05-18 03:55:17,24,B0005,457,458,00458.csv,,0.06148387399714281,0.08269579716686087
charge,2008-05-18 04:27:19,24,B0005,458,459,00459.csv,,,
impedance,2008-05-18 07:28:48,24,B0005,459,460,00460.csv,,0.062704070176938,0.08679111809854424
discharge,2008-05-18 08:00:50,24,B0005,460,461,00461.csv,1.3804366761974138,,
impedance,2008-05-18 08:50:48,24,B0005,461,462,00462.csv,,0.0617088861822979,0.08329169748855401
charge,2008-05-18 09:22:51,24,B0005,462,463,00463.csv,,,
impedance,2008-05-18 12:12:46,24,B0005,463,464,00464.csv,,0.06172613583587411,0.0883779260119075
discharge,2008-05-18 12:44:48,24,B0005,464,465,00465.csv,1.3752364150256224,,
impedance,2008-05-18 13:34:37,24,B0005,465,466,00466.csv,,0.06088889899741356,0.08311038310685015
charge,2008-05-18 14:06:39,24,B0005,466,467,00467.csv,,,
impedance,2008-05-18 17:04:27,24,B0005,467,468,00468.csv,,0.06185223703499693,0.08697922184678317
discharge,2008-05-18 17:36:29,24,B0005,468,469,00469.csv,1.3705128024895008,,
impedance,2008-05-18 18:26:10,24,B0005,469,470,00470.csv,,0.06106743458543022,0.08375435203587812
charge,2008-05-18 18:58:12,24,B0005,470,471,00471.csv,,,
impedance,2008-05-18 21:59:40,24,B0005,471,472,00472.csv,,0.06310358102659182,0.08852234569242505
discharge,2008-05-18 22:31:45,24,B0005,472,473,00473.csv,1.3705085566270399,,
impedance,2008-05-18 23:21:28,24,B0005,473,474,00474.csv,,0.06084445004689351,0.08308225537417147
charge,2008-05-18 23:53:33,24,B0005,474,475,00475.csv,,,
impedance,2008-05-19 02:55:02,24,B0005,475,476,00476.csv,,0.06228746060457266,0.08923087570947913
discharge,2008-05-19 03:27:07,24,B0005,476,477,00477.csv,1.3647355108681518,,
impedance,2008-05-19 04:16:50,24,B0005,477,478,00478.csv,,0.06351594916063175,0.08411816433198452
charge,2008-05-19 04:48:55,24,B0005,478,479,00479.csv,,,
impedance,2008-05-19 07:49:12,24,B0005,479,480,00480.csv,,0.06270549893166993,0.08838724457648714
discharge,2008-05-19 15:34:33,24,B0005,480,481,00481.csv,1.375392016895762,,
charge,2008-05-19 17:58:12,24,B0005,481,482,00482.csv,,,
discharge,2008-05-19 20:59:48,24,B0005,482,483,00483.csv,1.3861115151535393,,
charge,2008-05-19 22:08:37,24,B0005,483,484,00484.csv,,,
discharge,2008-05-20 01:16:42,24,B0005,484,485,00485.csv,1.3698500035838939,,
impedance,2008-05-20 02:06:32,24,B0005,485,486,00486.csv,,0.05609876336075707,0.0751803131352498
charge,2008-05-20 02:38:35,24,B0005,486,487,00487.csv,,,
impedance,2008-05-20 05:40:03,24,B0005,487,488,00488.csv,,0.053286381622558374,0.08156856568421471
discharge,2008-05-20 06:12:06,24,B0005,488,489,00489.csv,1.3647827949260758,,
impedance,2008-05-20 07:01:47,24,B0005,489,490,00490.csv,,0.05438777538615831,0.07604192318654494
charge,2008-05-20 07:33:50,24,B0005,490,491,00491.csv,,,
impedance,2008-05-20 10:35:19,24,B0005,491,492,00492.csv,,0.05293147474045376,0.08275693411495888
discharge,2008-05-20 11:07:23,24,B0005,492,493,00493.csv,1.3543220466259964,,
impedance,2008-05-20 11:56:55,24,B0005,493,494,00494.csv,,0.054476476622608364,0.07673140547029404
charge,2008-05-20 12:28:58,24,B0005,494,495,00495.csv,,,
impedance,2008-05-20 15:25:23,24,B0005,495,496,00496.csv,,0.05588929297745871,0.08226321054006082
discharge,2008-05-20 15:57:27,24,B0005,496,497,00497.csv,1.3546417018378962,,
impedance,2008-05-20 16:46:59,24,B0005,497,498,00498.csv,,0.05599607903184257,0.07651440849093617
charge,2008-05-20 17:19:03,24,B0005,498,499,00499.csv,,,
impedance,2008-05-20 20:18:35,24,B0005,499,500,00500.csv,,0.05841778368115902,0.08029809490533976
discharge,2008-05-20 20:50:39,24,B0005,500,501,00501.csv,1.3547039213192407,,
impedance,2008-05-20 21:40:11,24,B0005,501,502,00502.csv,,0.052279965818119264,0.07486615123258515
charge,2008-05-20 22:12:15,24,B0005,502,503,00503.csv,,,
impedance,2008-05-21 01:07:35,24,B0005,503,504,00504.csv,,0.056411433170262516,0.0819223123309917
discharge,2008-05-21 01:39:38,24,B0005,504,505,00505.csv,1.349314997503458,,
impedance,2008-05-21 02:29:02,24,B0005,505,506,00506.csv,,0.05350804531294866,0.07610419438082021
charge,2008-05-21 03:01:06,24,B0005,506,507,00507.csv,,,
impedance,2008-05-21 05:52:23,24,B0005,507,508,00508.csv,,0.05568015964086863,0.08177399086572994
discharge,2008-05-21 06:24:27,24,B0005,508,509,00509.csv,1.3441891937970554,,
impedance,2008-05-21 07:13:41,24,B0005,509,510,00510.csv,,0.053892806183993766,0.07778309560578801
charge,2008-05-21 07:45:45,24,B0005,510,511,00511.csv,,,
impedance,2008-05-21 10:46:01,24,B0005,511,512,00512.csv,,0.056210257603528525,0.08328067168438782
discharge,2008-05-21 11:18:06,24,B0005,512,513,00513.csv,1.3389913790695755,,
impedance,2008-05-21 12:07:20,24,B0005,513,514,00514.csv,,0.05500261254176024,0.0770552542641119
charge,2008-05-21 12:39:25,24,B0005,514,515,00515.csv,,,
impedance,2008-05-21 15:38:16,24,B0005,515,516,00516.csv,,0.05579452141186236,0.0829501208969064
discharge,2008-05-21 16:10:21,24,B0005,516,517,00517.csv,1.3389145230206971,,
impedance,2008-05-21 16:59:36,24,B0005,517,518,00518.csv,,0.055477936916064945,0.07700167355105111
charge,2008-05-21 17:31:40,24,B0005,518,519,00519.csv,,,
impedance,2008-05-21 20:30:05,24,B0005,519,520,00520.csv,,0.057799714665998925,0.08190303229216056
discharge,2008-05-21 21:02:09,24,B0005,520,521,00521.csv,1.3340066759761655,,
impedance,2008-05-21 21:51:16,24,B0005,521,522,00522.csv,,0.055131598162180676,0.07705565644815345
charge,2008-05-21 22:23:21,24,B0005,522,523,00523.csv,,,
impedance,2008-05-22 01:10:54,24,B0005,523,524,00524.csv,,0.05577529472858128,0.08294674118422612
discharge,2008-05-22 01:42:59,24,B0005,524,525,00525.csv,1.3286444309174914,,
impedance,2008-05-22 02:32:06,24,B0005,525,526,00526.csv,,0.05581143896033036,0.07655193817591452
charge,2008-05-22 03:04:11,24,B0005,526,527,00527.csv,,,
impedance,2008-05-22 06:00:35,24,B0005,527,528,00528.csv,,0.056559391313402284,0.08237490117893426
discharge,2008-05-22 06:32:40,24,B0005,528,529,00529.csv,1.3231708992276219,,
impedance,2008-05-22 07:21:37,24,B0005,529,530,00530.csv,,0.05517339070760031,0.07730223904611441
charge,2008-05-22 07:53:42,24,B0005,530,531,00531.csv,,,
impedance,2008-05-22 10:51:17,24,B0005,531,532,00532.csv,,0.05334424687864744,0.08448562230827522
discharge,2008-05-22 11:23:22,24,B0005,532,533,00533.csv,1.3181691588445197,,
impedance,2008-05-22 12:12:19,24,B0005,533,534,00534.csv,,0.05620338276580351,0.07843574895859332
charge,2008-05-22 12:44:24,24,B0005,534,535,00535.csv,,,
impedance,2008-05-22 15:45:53,24,B0005,535,536,00536.csv,,0.056262478978249195,0.0830662312193171
discharge,2008-05-22 16:17:58,24,B0005,536,537,00537.csv,1.3184664436640334,,
impedance,2008-05-22 17:06:57,24,B0005,537,538,00538.csv,,0.054122848764169285,0.07853439066990606
charge,2008-05-22 17:39:02,24,B0005,538,539,00539.csv,,,
impedance,2008-05-22 20:27:44,24,B0005,539,540,00540.csv,,0.05339424998746291,0.08335635527903888
discharge,2008-05-22 20:59:50,24,B0005,540,541,00541.csv,1.318293040102702,,
impedance,2008-05-22 21:48:39,24,B0005,541,542,00542.csv,,0.05545823824882687,0.07866069372174239
charge,2008-05-22 22:20:44,24,B0005,542,543,00543.csv,,,
impedance,2008-05-23 11:41:10,24,B0005,543,544,00544.csv,,0.05854525235071128,0.08836885185980756
discharge,2008-05-23 12:13:16,24,B0005,544,545,00545.csv,1.323872422244268,,
impedance,2008-05-23 13:02:15,24,B0005,545,546,00546.csv,,0.057849417299627566,0.08078773867849699
charge,2008-05-23 17:12:57,24,B0005,546,547,00547.csv,,,
discharge,2008-05-23 20:14:29,24,B0005,547,548,00548.csv,1.3601216766554785,,
impedance,2008-05-23 21:03:54,24,B0005,548,549,00549.csv,,0.05861499608457943,0.0815465143150512
charge,2008-05-23 21:36:00,24,B0005,549,550,00550.csv,,,
